15.790299	-3.3494182	2.0
-17.941555	-9.472263	2.0
-10.35978	-12.187798	2.0
-6.1104393	-4.086465	2.0
-2.2488701	-4.852005	2.0
-19.467186	-4.7043777	2.0
-13.49939	-22.515236	2.0
14.426527	9.339102	2.0
5.662003	-15.897987	2.0
-7.5529475	-18.786415	2.0
-17.058321	2.4002926	2.0
-16.827951	-3.0144644	2.0
-1.8889732	-16.124788	2.0
1.4216669	-17.381027	2.0
-8.384633	-19.256384	2.0
-9.958019	-18.018679	2.0
-3.0002115	-20.583332	2.0
-6.5678525	-5.36439	2.0
-19.38713	24.219643	2.0
-17.340117	-11.175731	2.0
7.114798	-16.222132	2.0
-20.779245	-11.778577	2.0
3.3900306	-16.939972	2.0
3.000502	-18.030153	2.0
-8.203563	17.111563	2.0
-10.122207	17.01526	2.0
-8.214633	0.6597718	2.0
-14.351078	-12.544413	2.0
-13.186115	-17.814116	2.0
-11.954159	-11.616385	2.0
-18.231194	-11.521636	2.0
-8.361332	-14.292776	2.0
-0.2808289	-17.555344	2.0
-10.657029	-18.09406	2.0
-19.249779	-3.8625808	2.0
-1.1719888	-16.624552	2.0
-19.701363	-10.93779	2.0
-11.319634	-11.7347975	2.0
-16.848764	22.53476	2.0
-6.2835517	-0.8205825	2.0
-6.5468206	-18.399763	2.0
-6.388903	17.742105	2.0
-14.556392	20.452204	2.0
-11.900694	-17.71612	2.0
-6.574553	-5.4469237	2.0
-17.08685	21.31083	2.0
-11.364718	-20.339804	2.0
-12.276547	-19.388418	2.0
6.2847924	-12.554525	2.0
4.9205775	-15.9643955	2.0
-21.085701	-10.570893	2.0
-2.401016	-10.524241	2.0
-19.38587	-13.593001	2.0
-18.807817	-2.8699439	2.0
-20.22954	-12.920225	2.0
-9.02394	17.20564	2.0
-14.202132	-13.248073	2.0
-10.172248	-20.023666	2.0
-16.851585	-12.681178	2.0
-16.15695	-19.510115	2.0
-19.012312	-12.686848	2.0
-19.57955	-6.4703155	2.0
-0.56312	-14.408712	2.0
-15.71452	-4.609969	2.0
-8.874583	-17.587435	2.0
-17.614235	-15.804891	2.0
-15.798863	-20.319561	2.0
-18.911798	-3.595629	2.0
-12.796307	-8.482903	2.0
-8.938018	0.10131092	2.0
-6.567025	-8.1682415	2.0
-18.163197	-12.977955	2.0
-8.621441	-10.026677	2.0
-19.936054	-4.0526886	2.0
-17.94414	-3.24487	2.0
-13.273535	-21.427176	2.0
-18.311306	19.724958	2.0
-15.7281885	20.47099	2.0
-7.901256	-1.2332071	2.0
-13.807552	-20.773832	2.0
-9.338913	-4.233965	2.0
-18.296946	-12.107782	2.0
-16.808979	-19.258764	2.0
-17.55143	-12.62514	2.0
-18.670187	-14.626029	2.0
-3.0696998	-10.882039	2.0
-16.362389	-16.587418	2.0
-0.5421657	-12.5649805	2.0
-3.0830264	-17.803093	2.0
7.1778154	-16.527655	2.0
-20.362637	-13.410852	2.0
8.561782	-12.224726	2.0
18.496492	12.8699	3.0
-3.334751	-5.1022162	3.0
-9.378163	-18.009295	3.0
-11.064272	-14.502176	3.0
-0.060211197	-0.73658615	3.0
-5.687748	-2.2016103	3.0
-17.711115	22.508615	3.0
-13.49345	-12.369175	3.0
17.120682	-2.4533195	3.0
-3.9413295	-5.8965955	3.0
-5.4494214	18.9259	3.0
-14.804236	-4.8476944	3.0
-14.42263	-21.577085	3.0
-16.374891	-18.596363	3.0
3.018251	-7.839111	3.0
2.103031	13.585079	3.0
-5.717762	-15.5559025	3.0
-13.116793	-6.0524797	3.0
24.067692	-1.3246403	3.0
-6.122769	16.884624	3.0
-9.521169	-5.713498	3.0
-9.555447	-15.951041	3.0
-4.3084755	-3.0202556	3.0
-9.248824	-8.641319	3.0
-1.3152364	-15.7296	3.0
-8.298945	2.1214921	3.0
-5.912792	-9.043646	3.0
12.40908	2.7821338	3.0
-17.055857	2.5002563	3.0
-7.0076528	21.753336	3.0
-13.859401	-17.515657	3.0
-14.599924	-19.947514	3.0
-14.332821	18.314346	3.0
-8.855074	-5.907953	3.0
3.2051404	-13.6965	3.0
25.6809	-2.1301289	3.0
-13.876206	-8.590586	3.0
-14.557439	-5.3129797	3.0
0.79130745	-13.16878	3.0
-1.3102133	-12.8095	3.0
-12.767657	-17.521349	3.0
-8.07243	-16.3287	3.0
-17.513	-11.6933155	3.0
-15.027707	-18.585348	3.0
-14.497273	-4.0897546	3.0
4.1519322	7.0349097	3.0
6.9453516	-14.436144	3.0
-8.41262	-8.335057	3.0
7.785656	-13.71873	3.0
-9.092458	-18.639938	3.0
-15.370493	-18.063755	3.0
-7.409751	-17.790993	3.0
12.646058	-6.891283	3.0
-15.424959	-3.642971	3.0
-1.5362581	-2.6827447	3.0
-9.165385	-14.988582	3.0
-20.60397	-8.881875	3.0
-19.065758	-5.6471057	3.0
6.6088057	-6.9280443	3.0
-3.5054703	-1.8156059	3.0
12.7314005	7.882312	3.0
-9.877877	-17.000032	3.0
-2.2606215	-17.229136	3.0
-9.23944	-8.036249	3.0
1.4370621	-14.960791	3.0
-2.0122201	-2.6894667	3.0
0.20307931	-15.227006	3.0
-7.270466	19.010042	3.0
-7.3268633	-6.7695312	3.0
-10.115288	-8.592733	3.0
-4.6304846	19.162512	3.0
-7.7611766	-4.474545	3.0
-12.517737	-6.271432	3.0
-15.691454	-10.32551	3.0
-9.93107	-6.280072	3.0
-9.216302	15.72905	3.0
-11.075708	-19.533194	3.0
-11.147854	-0.12730926	3.0
-9.603615	-6.5617876	3.0
18.449823	-6.7737246	3.0
-6.5678034	24.104002	3.0
18.48726	-4.9752083	3.0
25.284399	-1.9212394	3.0
-14.966506	-19.19737	3.0
0.97162235	14.721743	3.0
-5.375362	11.11504	3.0
-7.0281854	1.4633996	3.0
-16.328789	-11.692922	3.0
-18.601713	-6.5414515	3.0
-5.481563	17.459126	3.0
-11.863788	-15.406613	3.0
-8.434597	-5.1291337	3.0
-0.6534659	-18.450846	3.0
5.0680566	11.243244	3.0
0.81353456	-14.381819	3.0
15.634733	-8.104333	3.0
18.261705	-5.502771	3.0
3.9133058	17.342632	3.0
-9.216676	-15.891431	3.0
-13.244302	23.045029	3.0
-17.976751	21.929022	4.0
13.129095	6.26833	4.0
-2.072074	3.779429	4.0
16.21265	11.991828	4.0
16.633492	12.691084	4.0
26.477346	11.506081	4.0
-3.9241726	-15.605943	4.0
2.5551016	11.478386	4.0
-12.442583	-15.480349	4.0
25.071074	-1.7333777	4.0
3.4309883	6.7456427	4.0
-7.6605673	15.595791	4.0
15.294283	3.723355	4.0
15.190214	10.363941	4.0
24.720825	3.8400779	4.0
-1.6074156	3.5418115	4.0
9.409966	-12.897553	4.0
-0.3758792	-9.963467	4.0
3.7733805	12.133214	4.0
-1.0849621	3.1739652	4.0
13.437353	-3.7372653	4.0
0.24804397	14.29808	4.0
-5.0054145	12.745211	4.0
21.22026	8.477239	4.0
0.8764946	15.214809	4.0
8.343627	2.409441	4.0
1.2758533	-8.144542	4.0
14.477111	5.526255	4.0
4.474477	12.881341	4.0
-7.867956	19.665218	4.0
21.97527	10.233906	4.0
15.869127	-1.2549199	4.0
21.203634	3.0223749	4.0
-5.013703	6.44989	4.0
-19.410442	-7.3766866	4.0
11.100897	2.0191658	4.0
-18.504335	19.966625	4.0
-6.9731555	23.246283	4.0
14.655263	-3.1702552	4.0
-8.486495	23.267002	4.0
-15.435099	22.336317	4.0
9.308108	-5.185601	4.0
10.7653265	1.6190345	4.0
7.889012	-7.733477	4.0
17.782103	9.7731085	4.0
-4.5218973	18.434649	4.0
-2.3370922	-0.6196591	4.0
24.320435	-5.7277064	4.0
14.817514	9.441516	4.0
-16.076454	23.066391	4.0
21.841274	9.86173	4.0
8.38314	0.7875194	4.0
8.051873	-10.338156	4.0
-4.559927	17.440987	4.0
-7.3208985	1.116094	4.0
-3.0277758	-6.3248672	4.0
-3.8006256	11.298978	4.0
-0.20382684	1.9441541	4.0
0.2193587	-17.386957	4.0
19.079918	7.8276715	4.0
-7.584214	2.1074302	4.0
16.371222	8.467291	4.0
10.741935	4.6107187	4.0
11.175616	3.564196	4.0
-5.7630296	-0.021809293	4.0
-13.554148	24.790018	4.0
-4.35225	13.036338	4.0
-7.419615	26.110888	4.0
-17.166882	-2.6434336	4.0
-4.963851	16.638065	4.0
-16.856464	23.384258	4.0
-18.072311	23.38182	4.0
9.671026	1.6569116	4.0
13.72644	2.9030018	4.0
-0.1889049	-10.41516	4.0
17.048758	11.482093	4.0
25.645695	7.3007364	4.0
9.226667	-2.363591	4.0
-7.383075	16.405708	4.0
13.426809	4.0049033	4.0
11.906161	7.1623874	4.0
-4.4774704	13.560374	4.0
21.761984	2.9337435	4.0
15.631163	-7.1093407	4.0
-4.794265	-6.7382145	4.0
3.7159817	8.909256	4.0
-14.124882	21.768654	4.0
4.153963	-15.211283	4.0
-5.9334226	18.101168	4.0
16.800253	9.254522	4.0
0.32176465	-18.00248	4.0
0.7010443	15.995593	4.0
-16.13277	24.374416	4.0
-8.329014	24.97865	4.0
-3.4359858	-0.95904297	4.0
18.864737	4.2585754	4.0
20.870367	7.8239017	4.0
15.164351	6.6165395	4.0
-12.766805	-14.847233	4.0
-7.758435	22.657856	5.0
4.365866	6.0873556	5.0
8.71433	-6.1148133	5.0
22.965645	5.0170994	5.0
18.097996	3.593078	5.0
6.4448376	12.343581	5.0
-10.972091	21.794031	5.0
12.712322	-6.0790067	5.0
15.735636	-2.6822138	5.0
-7.807148	24.586386	5.0
13.124151	10.120441	5.0
0.7410616	-11.611376	5.0
22.520094	2.236414	5.0
10.311668	-9.4079485	5.0
18.266588	5.2664742	5.0
11.212061	-8.4233465	5.0
11.976422	-8.211274	5.0
24.141392	4.5111685	5.0
0.66460234	1.2341588	5.0
14.083541	7.892769	5.0
15.621072	9.2585	5.0
-5.318104	23.882462	5.0
-2.8883526	25.648926	5.0
16.022644	3.381203	5.0
5.098811	12.502469	5.0
2.8634627	-12.567418	5.0
23.179497	7.687783	5.0
8.900618	-4.7111673	5.0
12.943174	6.198819	5.0
-11.961643	23.035158	5.0
17.980324	1.9850267	5.0
19.566294	-0.19496325	5.0
14.992326	2.5070064	5.0
-4.351378	21.446583	5.0
16.005022	7.6228647	5.0
-5.0861254	22.646519	5.0
15.480201	4.392703	5.0
14.091827	11.522318	5.0
3.3426058	-16.050676	5.0
-10.92411	19.435131	5.0
-9.90663	23.354599	5.0
10.458692	-13.239466	5.0
7.1601377	9.626933	5.0
16.213593	4.80803	5.0
-7.9081097	14.162097	5.0
11.469066	9.67718	5.0
13.000925	1.3704833	5.0
19.977463	7.5770907	5.0
11.2774105	-1.8605319	5.0
-6.1056595	19.27116	5.0
13.743741	2.257533	5.0
11.345391	-3.7706058	5.0
23.62931	4.802283	5.0
-7.0204954	22.46686	5.0
18.644224	1.1155357	5.0
0.7661054	11.1519985	5.0
-15.215859	23.814402	5.0
6.753309	6.799468	5.0
25.704212	7.3199363	5.0
-4.2757626	25.28783	5.0
26.503534	0.89669496	5.0
19.708117	9.917511	5.0
21.106127	4.8405704	5.0
5.24449	12.272151	5.0
11.183252	5.158703	5.0
-18.600658	22.71291	5.0
-7.805025	23.85343	5.0
8.444882	-13.114954	5.0
-8.440406	26.434328	5.0
18.863382	1.8914092	5.0
20.193865	5.9521713	5.0
6.7938476	9.897836	5.0
17.122025	0.41922018	5.0
-10.090493	24.092348	5.0
18.939608	4.1254125	5.0
25.997845	-3.274416	5.0
20.857178	6.9602704	5.0
22.354803	4.066676	5.0
7.7858872	-7.8075786	5.0
13.217544	10.594658	5.0
16.597603	5.7522597	5.0
-8.961805	21.111444	5.0
14.246462	6.599621	5.0
16.958302	11.960352	5.0
23.682856	3.2785623	5.0
-10.817131	24.881361	5.0
6.659973	7.04935	5.0
-6.2004914	-16.17468	5.0
-4.4111443	24.647116	5.0
14.132042	11.352639	5.0
24.599377	0.72281533	5.0
-5.8883944	23.753336	5.0
-5.673881	10.354784	5.0
18.696014	8.640685	5.0
24.192003	3.0588048	5.0
-13.111594	23.78818	5.0
-10.651758	19.574509	5.0
25.806362	2.6687796	5.0
23.263905	6.212861	5.0
20.356401	1.5234407	5.0
