00101edd-3a4f-47eb-aac1-767584291e0a 0.121143199503 0.830772578716 0.786316931248 0.115050643682 0.429437965155 0.0778456553817 0.103589519858 0.789995372295 0.815308153629 0.12255653739 0.37046828866 0.627627789974
003b5f84-b1b0-4fe6-9eec-64a8f8491e95 0.152098312974 0.00503434007987 0.0411560982466 0.539070546627 0.172326460481 0.488602668047 0.463834911585 0.201907619834 0.209731593728 0.999990344048 0.958492815495 0.0718302950263
0052802a-6ba8-4903-b086-d028d214f78b 0.999999880791 0.622126698494 0.0955903604627 0.999999880791 0.979391694069 0.0541801862419 1.57784197654e-05 0.808817088604 0.0694526433945 0.000655569776427 7.55715046097e-09 1.18405578178e-05
0173c079-da9d-4a38-993a-2145f166c42e 0.580446004868 0.660493969917 0.00360806053504 0.998262107372 0.931782007217 9.73681562755e-06 0.841767609119 0.0558460056782 0.101160831749 0.0562005601823 1.04775635918e-05 0.953538537025
01e6739b-34d8-4071-88c2-6662bdb7b011 0.231649503112 0.870539546013 0.119330383837 0.233973890543 0.168679445982 0.198929145932 0.344614654779 0.855437576771 0.354959845543 0.395020782948 0.789577186108 0.014953546226
0201b1b1-82d5-472d-8fa7-5b84c42b20cb 0.956513643265 0.955986261368 0.129558563232 0.016210835427 0.23304285109 0.177089318633 0.454248189926 0.180538773537 0.414532870054 0.994657039642 0.984268009663 0.912877082825
028ec039-569a-4aaf-a466-46e4edf06168 0.640881419182 0.906041800976 0.0161867495626 0.926380634308 0.813129425049 0.125681400299 0.901061356068 0.488510221243 0.0251783896238 0.000725265475921 0.306701332331 0.0346677340567
02918f6a-c1df-4aad-902b-9bbb14d46a51 0.533883035183 1.83219299288e-07 0.52250123024 0.198390007019 0.275510638952 0.026796111837 0.247753575444 0.11846088618 0.243178904057 0.815502524376 0.739162921906 0.247440844774
02a262ed-48c2-4293-8293-8f3054d7db82 0.704556643963 0.341477125883 0.0414130091667 0.689917564392 0.868292868137 0.0473816692829 0.723641693592 0.0773692131042 0.155080333352 0.00022888854437 0.00512878969312 0.507822394371
031069d1-6881-4387-bd7b-c68aa917b9a2 0.430167913437 0.78592646122 0.668599486351 0.0170719381422 0.118372529745 0.286953449249 0.0993390679359 0.962453186512 0.183914363384 0.371598541737 0.0631007552147 0.999549925327
